Human.gene.name,Gene.name
ZNF468,2610021A01Rik
ZNF610,2610021A01Rik
ZNF600,2610021A01Rik
ZNF813,2610021A01Rik
ZNF320,2610021A01Rik
ZNF701,2610021A01Rik
ZNF611,2610021A01Rik
ZNF528,2610021A01Rik
ZNF28,2610021A01Rik
ZNF816,2610021A01Rik
ZNF860,2610021A01Rik
ZNF83,2610021A01Rik
AC010487.3,2610021A01Rik
ZNF766,2610021A01Rik
ZNF816-ZNF321P,2610021A01Rik
ZNF415,2610021A01Rik
ZNF880,2610021A01Rik
ZNF677,2610021A01Rik
ZNF480,2610021A01Rik
PAQR7,Paqr7
STON2,Ston2
TMEM55B,Tmem55b
CT47A3,Gm6268
CT47A8,Gm6268
CT47A7,Gm6268
CT47A11,Gm6268
CT47B1,Gm6268
AC008162.2,Gm6268
CT47A1,Gm6268
CT47A5,Gm6268
CT47A2,Gm6268
AL772284.2,Gm6268
CT47A6,Gm6268
CT47A4,Gm6268
CT47A12,Gm6268
CT47A10,Gm6268
CT47A9,Gm6268
SLC28A2,Slc28a2
RUNDC3A,Rundc3a
UQCR10,Uqcr10
TBC1D13,Tbc1d13
LINGO3,Lingo3
MGST1,Mgst1
TAF3,Taf3
CLDN15,Cldn15
OR2T5,Olfr329-ps
OR2T4,Olfr329-ps
OR2T29,Olfr329-ps
MFAP1,Mfap1a
H6PD,H6pd
CEP83,Cep83
SLC9C1,Slc9c1
C1orf141,4921539E11Rik
PAX8,Pax8
MYH1,Myh1
USP9X,Usp9x
TCEAL6,Tceal6
TCEAL5,Tceal6
TCEAL3,Tceal6
PAPLN,Papln
GFY,Gfy
SCNM1,Scnm1
HEG1,Heg1
GRIK4,Grik4
WISP1,Wisp1
KIAA1210,Gm14569
NDUFAB1,Ndufab1
UCP2,Ucp2
CABP7,Cabp7
NAPEPLD,Napepld
KCNS1,Kcns1
NKPD1,Nkpd1
ATP1B4,Atp1b4
CEACAM3,Psg17
CEACAM4,Psg17
METTL16,Mettl16
FANCC,Fancc
ZMAT5,Zmat5
FNDC7,Fndc7
SLC27A3,Slc27a3
PRL,Prl2b1
SLC5A11,Slc5a11
PUS1,Pus1
IDI2,Idi2
CENPU,Cenpu
SDCBP,Sdcbp
HOXB1,Hoxb1
USP50,Usp50
SLCO6A1,Slco6d1
SRGAP2B,Srgap2
SRGAP2C,Srgap2
IMPA1,Impa1
CYTIP,Cytip
ADAR,Adar
XKR7,Xkr7
CDK13,Cdk13
MUC13,Muc13
WFDC12,Wfdc12
PDCD5,Pdcd5
DNAJB13,Dnajb13
HSBP1,Hsbp1
CAMLG,Caml
AC008758.1,Zfp788
CCM2L,Ccm2l
ARL5B,Arl5b
SGK494,BC030499
USP8,Usp8
ETFBKMT,Etfbkmt
WFDC5,Wfdc5
ARHGAP39,Arhgap39
SLC10A5,Slc10a5
PTH2,Pth2
GSG1L2,Gsg1l2
MPG,Mpg
ENPP1,Enpp1
LEF1,Lef1
GMPR,Gmpr
UST,Ust
KIAA0040,4930523C07Rik
OMA1,Oma1
TRAV18,Trav12-2
TMPRSS11A,Tmprss11a
SKIV2L,Skiv2l
RBM22,Rbm22
SIAH2,Siah2
AUNIP,Aunip
SMYD2,Smyd2
AMOTL1,Amotl1
TRAV18,Trav12-3
COPB1,Copb1
OR2A5,Olfr448
PRIMPOL,Primpol
NSUN6,Nsun6
IL1RAPL2,Il1rapl2
OR2T5,Olfr328
OR2T4,Olfr328
OR2T29,Olfr328
IGKV6D-41,Igkv5-45
SLC30A9,Slc30a9
MDFIC,Mdfic
TSSK1B,Tssk1
NSUN3,Nsun3
WASF1,Wasf1
DHRS7C,Dhrs7c
DACT1,Dact1
CORT,Cort
AP1G1,Ap1g1
NPRL3,Nprl3
FGFBP1,Fgfbp1
TEX13B,Tex13a
SUCLG2,Suclg2
MKNK1,Mknk1
GSC2,Gsc2
ATXN1,Atxn1
LRMP,Lrmp
SP140L,A630001G21Rik
SP100,A630001G21Rik
ZW10,Zw10
SSFA2,Ssfa2
SCGN,Scgn
RYR2,Ryr2
PLCE1,Plce1
MINDY4B,Fam188b2-ps
NRK,Nrk
FOXN3,Foxn3
MACC1,Macc1
FNDC10,Fndc10
NEK7,Nek7
ZSWIM2,Zswim2
ZBED4,Zbed4
SKIL,Skil
GPR157,Gpr157
MRPS31,Mrps31
CORIN,Corin
SOHLH2,Sohlh2
CCDC169-SOHLH2,Sohlh2
ANKRD33B,Ankrd33b
SSU72,Ssu72
PCBD2,Pcbd2
PPP1R37,Ppp1r37
ZSCAN4,Zscan4-ps1
LUC7L,Luc7l
IGKV6D-41,Igkv5-43
NPY,Npy
CES1,Ces1a
ARHGAP19-SLIT1,Arhgap19
ARHGAP19,Arhgap19
PLK5,Plk5
SLC25A1,Slc25a1
LRRC36,Lrrc36
FREM3,Frem3
SKAP1,Skap1
FAM161A,Fam161a
NSMAF,Nsmaf
PRM3,Prm3
APLP1,Aplp1
HGD,Hgd
TRIM63,Trim63
CES2,Ces2e
LPCAT3,Lpcat3
DXO,Dxo
SEZ6L2,Sez6l2
FANCE,Fance
CASC1,Casc1
IL12RB2,Il12rb2
KPRP,Kprp
OR2A25,Olfr447
HECTD2,Hectd2
NPL,Npl
CPNE6,Cpne6
LRTOMT,Tomt
NUPL2,Nupl2
ZNF335,Zfp335
CCDC155,Ccdc155
GSDMC,Gsdmc2
EMG1,Emg1
HECTD3,Hectd3
SMARCA5,Smarca5
ANAPC15,Anapc15
CENPS,Apitd1
OR12D1,Olfr101
OR12D2,Olfr101
EP300,Ep300
HIST1H2AB,Hist1h2ah
FAM193A,Fam193a
NOP58,Nop58
BRWD1,Brwd1
SASH1,Sash1
SERBP1,Serbp1
MAPKAPK5,Mapkapk5
GSDMC,Gsdmc3
CBR3,Cbr3
OR2T5,Olfr224
OR2T4,Olfr224
OR2T29,Olfr224
OR7G2,Olfr845
CHRNB2,Chrnb2
INMT,Inmt
INMT-MINDY4,Inmt
PCIF1,Pcif1
SOX3,Sox3
CREG2,Creg2
C12orf66,BC048403
SH3RF1,Sh3rf1
C9orf152,D630039A03Rik
RMI2,Rmi2
FOLR1,Folr1
FAM136A,Fam136a
LEP,Lep
MRPS15,Mrps15
PAK6,Pak6
BUB1B-PAK6,Pak6
SLITRK3,Slitrk3
C15orf41,BC052040
OR2A12,Olfr446
SLC35B4,Slc35b4
ZC3H4,Zc3h4
ATXN7L1,Atxn7l1
PGRMC1,Pgrmc1
URM1,Urm1
PCP4L1,Pcp4l1
CMBL,Cmbl
RPL6,Rpl6
GPR139,Gpr139
OR7G2,Olfr846
RIMS1,Rims1
SLC2A8,Slc2a8
ALG12,Alg12
ASB13,Asb13
OR12D1,Olfr102
OR12D2,Olfr102
SLC20A2,Slc20a2
BOLL,Boll
TMPO,Tmpo
KCTD13,Kctd13
NEURL3,Neurl3
USO1,Uso1
OR2A14,Olfr444
SBK1,Sbk1
NCK2,Nck2
SRGAP1,Srgap1
WDR76,Wdr76
ASPHD1,Asphd1
SERPINA7,Serpina7
SMIM19,Smim19
FAM19A3,Fam19a3
ARHGAP21,Arhgap21
HDAC5,Hdac5
MRPS12,Mrps12
PPM1J,Ppm1j
HIST1H4C,Hist1h4i
EQTN,Eqtn
CUL2,Cul2
DLG5,Dlg5
SLC19A2,Slc19a2
MDN1,Mdn1
ITGAD,Itgad
CCDC120,Ccdc120
HIST1H2AB,Hist1h2ag
GRIK5,Grik5
C1orf68,2310050C09Rik
MINDY4,Fam188b
DARS2,Dars2
NDUFB4,Ndufb4
PTPRO,Ptpro
SLC15A3,Slc15a3
ARRDC4,Arrdc4
PRRC2A,Prrc2a
STAM2,Stam2
TXN,Txn1
C18orf8,3110002H16Rik
TMEM132A,Tmem132a
SLC25A39,Slc25a39
DDI1,Ddi1
OR12D1,Olfr103
OR12D2,Olfr103
PDGFD,Pdgfd
DNAJB6,Dnajb6
OR2T5,Olfr325
OR2T4,Olfr325
OR2T29,Olfr325
HDAC11,Hdac11
RFC4,Rfc4
GALNT18,Galnt18
ICE1,Ice1
ZNF280C,Zfp280c
SPR,Spr
MAPKAPK5,Gm42878
PRR30,Prr30
CSMD3,Csmd3
PLOD3,Plod3
VAV2,Vav2
SEMA6A,Sema6a
GXYLT1,Gxylt1
KCNJ11,Kcnj11
RFX8,Rfx8
SLC2A5,Slc2a5
CLDN11,Cldn11
CES2,Ces2f
ARID5A,Arid5a
EIF4A2,Eif4a2
SPEG,Speg
NPC1,Npc1
TREM1,Trem1
RGS8,Rgs8
OR2A14,Olfr441
KBTBD11,Kbtbd11
ERP29,Erp29
GPR6,Gpr6
SRGAP3,Srgap3
ACAP3,Acap3
TPPP3,Tppp3
AC011455.3,Sars2
SARS2,Sars2
FRAT1,Frat1
HCK,Hck
COX6A2,Cox6a2
TMEM116,Tmem116
CWC22,Gm13698
DCLK2,Dclk2
ZNHIT1,Znhit1
AC022826.2,Ube2w
UBE2W,Ube2w
CWC22,Gm13693
SLC7A14,Slc7a14
LAMP2,Lamp2
CWC22,Gm13695
MNT,Mnt
TMPRSS11F,Tmprss11f
SNRPG,Snrpg
PLCL1,Plcl1
AC027796.3,Shpk
SHPK,Shpk
RPS6KB2,Rps6kb2
LAMTOR1,Lamtor1
CWC22,Gm13696
ABCA3,Abca3
COX6B2,Cox6b2
MORC2,Morc2b
AC018523.2,Psma1
PSMA1,Psma1
LRRC8E,Lrrc8e
CAB39,Cab39
CPXM1,Cpxm1
TRAV22,Trav13-2
CERCAM,Cercam
CFLAR,Cflar
CYR61,Cyr61
CCDC187,Ccdc187
CES2,Ces2g
SPOUT1,Spout1
C2orf40,1500015O10Rik
FSTL1,Fstl1
OR2A14,Olfr237-ps1
RGS2,Rgs2
AL161911.1,Gm34653
AC009119.2,Mlycd
MLYCD,Mlycd
TSPAN15,Tspan15
MEF2C,Mef2c
UTY,Uty
PGD,Pgd
TGFBR1,Tgfbr1
CRABP2,Crabp2
DHRS13,Dhrs13
HOMER1,Homer1
LYSMD1,Lysmd1
ZFR2,Zfr2
SECISBP2,Secisbp2
TNFAIP8L2,Tnfaip8l2
GP2,Gp2
ANKRD63,Ankrd63
TOMM40L,Tomm40l
GTPBP4,Gtpbp4
CBLN1,Cbln1
PHF12,Phf12
SLC2A7,Slc2a7
TMEM240,Tmem240
CWC22,Gm13694
DKKL1,Dkkl1
LSM7,Lsm7
DYTN,Dytn
TTLL8,Ttll8
TREML4,Treml4
CCM2,Ccm2
TRAV5,Trav3-3
PRPF38B,Prpf38b
OSGIN1,Osgin1
PTPRCAP,Ptprcap
NAA25,Naa25
ZDHHC1,Zdhhc1
MAP3K19,Map3k19
PKIB,Pkib
CCDC27,Ccdc27
ENDOG,Endog
LHX9,Lhx9
OR10H5,Olfr55
OR10H1,Olfr55
OR10H2,Olfr55
TAL1,Tal1
FRAT1,Frat2
CWC22,Gm13697
MORC3,Morc3
C12orf50,1700017N19Rik
ABCC8,Abcc8
OR2A2,Olfr437
GNAT2,Gnat2
UBE2V2,Ube2v2
OR11L1,Olfr323
TRAV8-1,Trav9-4
TRAV8-3,Trav9-4
ANKRD53,Ankrd53
NR1I3,Nr1i3
TMEM109,Tmem109
CWC22,Gm13691
TXNDC8,Txndc8
CATSPERG,Catsperg2
SLC28A2,Gm14085
TRIM58,Trim58
FIG4,Fig4
DDX3X,Ddx3x
LITAF,Litaf
SLC25A43,Slc25a43
MICA,Mill2
MICB,Mill2
IL31,Il31
CA6,Car6
ATP6AP1L,Atp6ap1l
LRRC43,Lrrc43
HLA-DMA,H2-DMa
OR10H5,Olfr239
OR10H1,Olfr239
OR10H2,Olfr239
GPI,Gpi1
LPL,Lpl
MYOZ3,Myoz3
TNN,Tnn
PALB2,Palb2
PLAGL1,Plagl1
PRODH,Prodh
AC007325.2,Prodh
PPP2R1B,Ppp2r1b
ZSCAN4,Zscan4d
TMEM247,Tmem247
TFEC,Tfec
OR2A7,Olfr13
OR2A4,Olfr13
PHLPP2,Phlpp2
TMEM160,Tmem160
ARHGAP18,Arhgap18
ARHGEF12,Arhgef12
SLC26A4,Slc26a4
TBC1D4,Tbc1d4
LAT,Lat
OR10H5,Gm4461
OR10H1,Gm4461
OR10H2,Gm4461
RBM12B,Rbm12b1
FAM19A1,Fam19a1
OR2A1,Olfr435
OR2A42,Olfr435
TNIP2,Tnip2
NXF1,Nxf1
SRD5A3,Srd5a3
EIF2B3,Eif2b3
NUP50,1700123L14Rik
ARMT1,Armt1
PCDH7,Pcdh7
TBL2,Tbl2
ZNF574,Zfp574
PGLYRP1,Pglyrp1
ARL13B,Arl13b
DGKI,Dgki
VDAC3,Vdac3
DDAH1,Ddah1
NXF5,Nxf7
NXF2,Nxf7
NXF2B,Nxf7
SLC25A5,Slc25a5
OR10H3,Olfr63
OR10H4,Olfr63
AP2M1,Ap2m1
IL15,Il15
RBM28,Rbm28
STX19,Stx19
CCT5,Cct5
SYNPO,Synpo
LRRC58,Lrrc58
TSPAN5,Tspan5
DGCR6,Dgcr6
AC007326.4,Dgcr6
AC007325.4,Dgcr6
DGCR6L,Dgcr6
AGFG2,Agfg2
KIAA1522,C77080
TAF1B,Taf1b
SLC16A11,Slc16a11
KIAA1671,2900026A02Rik
PLA2G2E,Pla2g2e
TMPRSS11B,Tmprss11b
RBM46,Rbm46
SLC30A2,Slc30a2
ARHGEF9,Arhgef9
TMEM5,Tmem5
AC069544.2,Gm45902
MDH1B,Mdh1b
ZFAND1,Zfand1
TMEM88,Tmem88
FRMD3,Frmd3
SH3TC1,Sh3tc1
RGS13,Rgs13
PIWIL4,Piwil4
CYB5D1,Cyb5d1
TMPRSS5,Tmprss5
LMO3,Lmo3
HELLS,Hells
HSPA14,Hspa14
NPAS1,Npas1
DNAJC6,Dnajc6
YARS,Yars
NAA38,Naa38
CES2,Ces2h
PSMD5,Psmd5
TES,Tes
ITGB5,Itgb5
RHOQ,Rhoq
MARVELD3,Marveld3
DNAJB8,Dnajb8
NDRG1,Ndrg1
OR2W3,Olfr322
PPEF2,Ppef2
NAPG,Napg
PIGF,Pigf
ACCS,Accs
UCK1,Uck1
NEURL1B,Neurl1b
PMPCB,Pmpcb
AC005726.2,Spag5
SPAG5,Spag5
PDE3B,Pde3b
NECAB2,Necab2
NUDT12,Nudt12
CALCRL,Calcrl
TRPV1,Trpv1
ABTB2,Abtb2
UMOD,Umod
MTFR1L,Mtfr1l
SOS2,Sos2
SIK2,Sik2
DFNA5,Dfna5
OSCP1,Oscp1
NES,Nes
RHCG,Rhcg
POMT1,Pomt1
SGCE,Sgce
ZNF296,Zfp296
HSD11B2,Hsd11b2
ATP5C1,Atp5c1
GEMIN7,Gemin7
GIN1,Gin1
IFIH1,Ifih1
ARHGAP35,Arhgap35
RIN3,Rin3
DNAJC2,Dnajc2
INTS3,Ints3
OR2AK2,Olfr320
CES1,Ces1b
CBR4,Cbr4
POLD1,Pold1
ENTPD5,Entpd5
ATAD3C,Atad3a
ATAD3B,Atad3a
ATAD3A,Atad3a
UBE2A,Ube2a
NYX,Nyx
C1orf162,I830077J02Rik
DAB1,Dab1
CDC26,Cdc26
MPP6,Mpp6
PPIP5K2,Ppip5k2
GATM,Gatm
WDR1,Wdr1
CCDC69,Ccdc69
PHB2,Phb2
CES1,Ces1c
CFAP52,Cfap52
TAT,Tat
SLPI,Slpi
SLC31A1,Slc31a1
LAMA2,Lama2
COMMD5,Commd5
SLCO1A2,Slco1a1
ZNF317,Zfp317
EPHB1,Ephb2
HEY2,Hey2
MUM1L1,Mum1l1
AQP1,Aqp1
FANCL,Fancl
ALG2,Alg2
PRL,Prl8a1
TRAV13-2,Trav5-4
TRAV13-1,Trav5-4
GNAI3,Gnai3
USP29,Usp29
TRAV9-2,Trav6-7-dv9
CXorf56,C330007P06Rik
OR2A1,Olfr434
OR2A42,Olfr434
RALA,Rala
TRAV12-3,Trav7-6
TRAV12-1,Trav7-6
TRAV12-2,Trav7-6
MRPL2,Mrpl2
USP43,Usp43
SLC16A13,Slc16a13
MEST,Mest
ATAD5,Atad5
ATP6V0D1,Atp6v0d1
APOL6,Apol6
ITM2C,Itm2c
AMN1,Amn1
USP47,Usp47
OR2A1,Olfr47
OR2A42,Olfr47
RBPJL,Rbpjl
ANK3,Ank3
UIMC1,Uimc1
OR2AK2,Olfr319
C15orf48,AA467197
SEC61B,Sec61b
SERPINB4,Serpinb3a
SERPINB3,Serpinb3a
MRPS14,Mrps14
BCAP29,Bcap29
VRK2,Vrk2
PRL,Prl7b1
HNF1B,Hnf1b
C10orf107,1700040L02Rik
MATN4,Matn4
ZSCAN4,Zscan4e
KCNH2,Kcnh2
EEFSEC,Eefsec
PNISR,Pnisr
HENMT1,Henmt1
MYOM3,Myom3
SGSM2,Sgsm2
DPY19L3,Dpy19l3
GM2A,Gm2a
ARHGEF5,Arhgef5
SLC22A5,Slc22a5
PTPN21,Ptpn21
RPL10A,Rpl10a
SIRT2,Sirt2
MFAP2,Mfap2
PCYOX1,Pcyox1
MMP9,Mmp9
TXNDC11,Txndc11
KEAP1,Keap1
UTP20,Utp20
ECT2L,Ect2l
BCHE,Bche
SPNS1,Spns1
KCNA7,Kcna7
CCDC61,Ccdc61
ELOC,Eloc
PLD5,Pld5
SLC38A8,Slc38a8
CRNN,Crnn
OR51B6,Olfr623
SERPINB4,Serpinb3d
SERPINB3,Serpinb3d
ULK1,Ulk1
NAAA,Naaa
ZWINT,Zwint
CLNS1A,Clns1a
PRL,Prl7a1
BCL6B,Bcl6b
CCDC181,Ccdc181
NACAD,Nacad
SEMA4F,Sema4f
AK9,Ak9
FAM107A,Fam107a
PAIP2,Paip2
EMX1,Emx1
BRINP2,Brinp2
DUSP1,Dusp1
COPG2,Copg2
RBM8A,Rbm8a2
CLDN24,Cldn24
CLDN22,Cldn24
TCP11X2,Tcp11x2
CXorf57,D330045A20Rik
CHRM4,Chrm4
RSF1,Rsf1
CES1,Ces1d
MDK,Mdk
KCNMB2,Kcnmb2
AC117457.1,Kcnmb2
PROS1,Pros1
TMEM165,Tmem165
ACO1,Aco1
SLC23A1,Slc23a1
SERPINB4,Serpinb3c
SERPINB3,Serpinb3c
FAM71E2,Fam71e2
EXOC3L4,Exoc3l4
AL035460.1,Gm28372
C20orf141,1700020A23Rik
OR2AK2,Olfr318
SERPINB4,Serpinb3b
SERPINB3,Serpinb3b
ADAMTS16,Adamts16
PCNT,Pcnt
DRD2,Drd2
TMEM239,Tmem239
CAPN3,Capn3
GPR55,Gpr55
NYAP1,Nyap1
PLCB2,Plcb2
AC108750.1,Csnka2ip
CAMSAP3,Camsap3
LDOC1,Ldoc1
CYP2C18,Cyp2c55
AL583836.1,Cyp2c55
FAM92A,Fam92a
RPS14,Rps14
SUN1,Sun1
OR2W3,Olfr317
C1orf53,2310009B15Rik
CNN1,Cnn1
PIEZO2,Piezo2
IQUB,Iqub
OVGP1,Ovgp1
ZSCAN4,Zscan4f
MYH4,Myh4
NPNT,Npnt
ANKK1,Ankk1
RNF128,Rnf128
PFAS,Pfas
ASB14,Asb14
BBS7,Bbs7
PRPF40B,Prpf40b
CPM,Cpm
FASTKD2,Fastkd2
PRRT4,Prrt4
INHBC,Inhbc
INHBE,Inhbe
YES1,Yes1
ARHGAP9,Arhgap9
ATP5F1,Atp5f1
SNTB1,Sntb1
CENPL,Cenpl
ERGIC1,Ergic1
LPO,Lpo
CALML3,Calml3
C17orf49,0610010K14Rik
RNASEK-C17orf49,0610010K14Rik
ASH1L,Ash1l
TBC1D8B,Tbc1d8b
KDM6B,Kdm6b
LGI4,Lgi4
CALML5,Calm4
ANK1,Ank1
HBZ,Hba-x
NFKBIB,Nfkbib
ATP1A1,Atp1a1
CCDC28A,Ccdc28a
TMEM211,Tmem211
BHLHB9,Bhlhb9
IL11,Il11
KAT14,Csrp2bp
SLC1A3,Slc1a3
WDR77,Wdr77
FXYD3,Fxyd3
DAP3,Dap3
NUMB,Numb
PLA2G4C,Pla2g4c
GRID2IP,Grid2ip
GLI1,Gli1
XAB2,Xab2
CCT8L2,Cct8l1
CCER2,Ccer2
NDUFA5,Ndufa5
SEMA6C,Sema6c
FAM171A2,Fam171a2
GSDMC,Gsdmc4
PPP1CB,Ppp1cb
YAF2,Yaf2
GPRASP1,Gprasp1
LCMT1,Lcmt1
ADGRL1,Adgrl1
GTF2H5,Gtf2h5
ATP6V1B2,Atp6v1b2
PALLD,Palld
TIGD5,Tigd5
PET117,Pet117
NFIX,Nfix
GRN,Grn
CHMP4C,Chmp4c
CALML5,Calm5
MTUS2,Mtus2
DKK4,Dkk4
ARHGAP17,Arhgap17
CAV1,Cav1
GPRASP2,Gprasp2
FUT4,Fut4
SNX16,Snx16
HAS2,Has2
SPARCL1,Sparcl1
GCSAM,Gcsam
ZSCAN4,Zscan4-ps2
CAV2,Cav2
BEND4,Bend4
PDZK1IP1,Pdzk1ip1
PROX1,Prox1
SLC18A1,Slc18a1
AL645941.2,H2-DMb2
HLA-DMB,H2-DMb2
PRPF19,Prpf19
WWC2,Wwc2
ALDOC,Aldoc
SEL1L,Sel1l
MBOAT7,Mboat7
TMEM26,Tmem26
SLC37A2,Slc37a2
ZNF707,Zfp707
TMEM190,Tmem190
GHRHR,Ghrhr
UMPS,Umps
LYRM2,Lyrm2
SFXN5,Sfxn5
HDDC2,Hddc2
AKR1B1,Akr1b3
PPIE,Ppie
SAMD5,Samd5
MAPK1,Mapk1
SNX11,Snx11
RIPPLY1,Ripply1
FAM19A4,Fam19a4
NR4A3,Nr4a3
CHAF1B,Chaf1b
FAM173B,Fam173b
OR2AK2,Olfr316
OR4C15,Olfr1215
XRCC2,Xrcc2
CLDN2,Cldn2
PRL,Prl7a2
CLDN24,Cldn22
CLDN22,Cldn22
RNASEK,Rnasek
BMP8B,Bmp8b
BMP8A,Bmp8b
TSEN34,Tsen34
PROB1,Prob1
YAE1D1,Yae1d1
TMPRSS7,Tmprss7
OR2T33,Olfr314
OR2T8,Olfr314
OR2T12,Olfr314
TMEM238,Tmem238
RNASEK,Gm21988
WAPL,Wapl
RNF144A,Rnf144a
XPO1,Xpo1
SLC30A4,Slc30a4
OXCT2,Oxct2b
ASCC3,Ascc3
TMEM196,Tmem196
FAM102B,Fam102b
SLC12A5,Slc12a5
ZNF25,Zfp9
CEACAM21,Ceacam15
CUL7,Cul7
PPP1R1C,Ppp1r1c
ARMCX5,Armcx5
IMPDH1,Impdh1
TAS2R1,Tas2r119
CARMIL1,Carmil1
DSPP,Dspp
CCDC166,Ccdc166
FAM183A,Fam183b
EPS15,Eps15
FAM72D,Fam72a
FAM72C,Fam72a
FAM72B,Fam72a
FAM72A,Fam72a
AHI1,Ahi1
L3MBTL2,L3mbtl2
MYSM1,Mysm1
CLASRP,Clasrp
TTC12,Ttc12
ANKRD26,Ankrd26
PCED1A,Pced1a
ANKRD29,Ankrd29
EFCAB10,Efcab10
ZCRB1,Zcrb1
TM9SF4,Tm9sf4
ABCF3,Abcf3
AGO4,Ago4
RIMKLB,Rimklb
EFCAB11,Efcab11
SPATA3,Spata3
SDC4,Sdc4
CCDC170,Ccdc170
TBATA,Tbata
PRL,Prl2c3
PNP,Pnp2
VPS16,Vps16
UBE2S,Ube2s
PNP,Pnp
PLCB4,Plcb4
WDTC1,Wdtc1
CDNF,Cdnf
RPL28,Rpl28
LTBP4,Ltbp4
MTERF1,Mterf1b
SPPL2B,Sppl2b
ASB15,Asb15
POLB,Polb
C4orf33,D3Ertd751e
FZD1,Fzd1
CNTNAP5,Cntnap5b
TRIQK,Triqk
TMEM136,Tmem136
COA4,Coa4
ACTR3B,Actr3b
ADSSL1,Adssl1
RIPOR1,Fam65a
PCM1,Pcm1
SYS1-DBNDD2,Gm20458
RAD52,Rad52
M1AP,M1ap
CUL4B,Cul4b
DBNDD2,Dbndd2
SLCO1A2,Gm6614
SYNE2,Syne2
LYZL1,Lyzl1
LYZL2,Lyzl1
SDC2,Sdc2
ST8SIA6,St8sia6
CBX1,Cbx1
CRB2,Crb2
OR12D3,Olfr109
MALRD1,Malrd1
CEACAM21,Ceacam9
PTCH2,Ptch2
FAM107B,Fam107b
RAP1GDS1,Rap1gds1
AGRP,Agrp
ZBBX,Zbbx
KIN,Kin
ZSCAN4,Zscan4-ps3
CHADL,Chadl
DGAT2,Dgat2
COPS9,Cops9
RPS6KC1,Rps6kc1
DENND1A,Dennd1a
CTCF,Ctcf
ACTL9,Actl9
TMPRSS11E,Tmprss11e
HIVEP2,Hivep2
NOVA2,Nova2
OR4C15,Olfr1216
ECSCR,Ecscr
AC142391.1,Ecscr
ENPP3,Enpp3
ELOF1,Elof1
ZMAT3,Zmat3
ZNF330,Zfp330
GARNL3,Garnl3
NOS3,Nos3
YTHDC1,Ythdc1
OR4C15,Olfr1217
NET1,Net1
TP53TG5,Trp53tg5
SIVA1,Siva1
HBA1,Hba-a1
HBA2,Hba-a1
SRSF10,Srsf10
IL6,Il6
MKI67,Mki67
ENO1,Eno1
KLRC4-KLRK1,Klrc3
KLRC4,Klrc3
KLRC1,Klrc3
AC068775.2,Klrc3
KLRC2,Klrc3
KLRC3,Klrc3
GPR61,Gpr61
MEIS2,Meis2
GANC,Ganc
THUMPD3,Thumpd3
LARP4B,Larp4b
NFE2L1,Nfe2l1
C11orf97,1700012B09Rik
NCAM1,Ncam1
AC138517.2,1700066B19Rik
SLC36A3,Slc36a3
NANOS2,Nanos2
MKS1,Mks1
EFNA5,Efna5
ACP5,Acp5
OTOS,Otos
GPSM1,Gpsm1
MORC4,Morc4
DZANK1,Dzank1
ADGRB2,Adgrb2
C3orf38,4930453N24Rik
MYPOP,Mypop
DMP1,Dmp1
ATG9B,Atg9b
AL020996.2,Selenon
SELENON,Selenon
CREB3L2,Creb3l2
C3orf67,4930452B06Rik
PRPF4,Prpf4
ZNF518B,Zfp518b
DOK1,Dok1
DUS4L,Dus4l
RGS1,Rgs1
MBTPS1,Mbtps1
MAB21L3,Mab21l3
FBXL17,Fbxl17
CRKL,Crkl
HBQ1,Hbq1b
MAPK15,Mapk15
HBA1,Hba-a2
HBA2,Hba-a2
PRL,Prl7d1
CLDN14,Cldn14
KDM4C,Kdm4c
DNASE1L2,Dnase1l2
TYMS,Tyms
HBQ1,Hbq1a
MAGEA2,3830417A13Rik
MAGEA4,3830417A13Rik
MAGEA8,3830417A13Rik
MAGEA6,3830417A13Rik
MAGEA3,3830417A13Rik
MAGEA9B,3830417A13Rik
MAGEA1,3830417A13Rik
MAGEA12,3830417A13Rik
MAGEA9,3830417A13Rik
MAGEA2B,3830417A13Rik
MAGEA11,3830417A13Rik
NFE2L2,Nfe2l2
OR5V1,Olfr110
CACYBP,Cacybp
SH3PXD2B,Sh3pxd2b
PICALM,Picalm
RERGL,Rergl
APOL1,Apol10a
APOL3,Apol10a
APOL2,Apol10a
APOL4,Apol10a
EPHA7,Epha7
GPX4,Gpx4
TAGLN3,Tagln3
POU2F3,Pou2f3
RENBP,Renbp
TULP4,Tulp4
RIPPLY3,Ripply3
TICRR,Ticrr
DDX52,Ddx52
C1D,C1d
CYP2R1,Cyp2r1
ABHD10,Abhd10
RUVBL1,Ruvbl1
OR5V1,Olfr111
TEAD3,Tead3
C17orf53,BC030867
AP2S1,Ap2s1
TSC22D4,Tsc22d4
SCART1,Cd163l1
RNASE11,Rnase11
OR6S1,Olfr750
C1QB,C1qb
POU6F2,Pou6f2
ANKRD6,Ankrd6
COMMD6,Commd6
KCNH7,Kcnh7
KDELR2,Kdelr2
TMEM87A,Tmem87a
ZNF461,Zfp84
MYOM2,Myom2
PLAGL2,Plagl2
ZP1,Zp1
SLITRK4,Slitrk4
DGKQ,Dgkq
FRMD5,Frmd5
ASB16,Asb16
MYO7A,Myo7a
ZNF654,Zfp654
CRIPT,Cript
TBRG4,Tbrg4
HTRA2,Htra2
TNKS2,Tnks2
