"Ligand"	"Receptor"	"neighborhood"	"neighborhood_transferred"	"fusion"	"cooccurence"	"homology"	"coexpression"	"coexpression_transferred"	"experiments"	"experiments_transferred"	"database"	"database_transferred"	"textmining"	"textmining_transferred"	"combined_score"
"ADIPOQ.MCAM"	"ADIPOQ"	"MCAM"	0	0	0	0	0	0	0	0	0	0	0	191	0	191
"ADIPOQ.CACNA1C"	"ADIPOQ"	"CACNA1C"	0	0	0	0	0	0	0	0	0	0	0	225	0	224
"ADIPOQ.ERBB3"	"ADIPOQ"	"ERBB3"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"ADIPOQ.SSTR1"	"ADIPOQ"	"SSTR1"	0	0	0	0	0	0	0	0	0	0	0	182	0	181
"ADIPOQ.IGF1R"	"ADIPOQ"	"IGF1R"	0	0	0	0	0	0	0	0	0	0	0	198	0	198
"ADIPOQ.ERBB2"	"ADIPOQ"	"ERBB2"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"ADIPOQ.AGTR1"	"ADIPOQ"	"AGTR1"	0	0	0	0	0	0	0	0	0	0	0	213	0	213
"ADIPOQ.EGFR"	"ADIPOQ"	"EGFR"	0	0	0	0	0	0	0	0	0	0	0	195	0	195
"ADIPOQ.HTR2C"	"ADIPOQ"	"HTR2C"	0	0	0	0	0	0	0	0	0	0	0	234	0	234
"ADIPOQ.ESAM"	"ADIPOQ"	"ESAM"	0	0	0	0	0	0	0	0	0	0	0	195	0	195
"ADIPOQ.CCR2"	"ADIPOQ"	"CCR2"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"ADIPOQ.CCR5"	"ADIPOQ"	"CCR5"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"ADIPOQ.ITGA5"	"ADIPOQ"	"ITGA5"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"ADIPOQ.SSTR5"	"ADIPOQ"	"SSTR5"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"ADIPOQ.LRP5"	"ADIPOQ"	"LRP5"	0	0	0	0	0	0	0	0	0	0	0	208	0	208
"ADIPOQ.ITGA2"	"ADIPOQ"	"ITGA2"	0	0	0	0	0	0	0	0	0	0	0	626	0	626
"ADIPOQ.TNFRSF11B"	"ADIPOQ"	"TNFRSF11B"	0	0	0	0	0	0	0	0	0	0	0	472	0	472
"ADIPOQ.MC4R"	"ADIPOQ"	"MC4R"	0	0	0	0	0	0	0	0	0	0	0	398	0	398
"ADIPOQ.FPR1"	"ADIPOQ"	"FPR1"	0	0	0	0	0	0	0	0	0	0	0	243	0	242
"ADIPOQ.ITGB1"	"ADIPOQ"	"ITGB1"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"ADIPOQ.PTGDR"	"ADIPOQ"	"PTGDR"	0	0	0	0	0	0	0	0	0	0	0	313	0	313
"ADIPOQ.INSR"	"ADIPOQ"	"INSR"	0	0	0	0	0	0	0	0	0	0	0	937	0	937
"ADIPOQ.ADRB2"	"ADIPOQ"	"ADRB2"	0	0	0	0	0	0	0	0	0	0	0	213	0	213
"ADIPOQ.CD36"	"ADIPOQ"	"CD36"	0	0	0	0	0	0	0	0	0	0	0	472	0	472
"ADIPOQ.OLR1"	"ADIPOQ"	"OLR1"	0	0	0	0	0	0	0	0	0	0	0	837	0	837
"ADIPOQ.CMKLR1"	"ADIPOQ"	"CMKLR1"	0	0	0	0	0	0	0	0	0	0	0	191	0	191
"ADIPOQ.EDNRA"	"ADIPOQ"	"EDNRA"	0	0	0	0	0	0	0	0	0	0	0	223	0	223
"ADIPOQ.MARCO"	"ADIPOQ"	"MARCO"	0	0	0	465	655	0	0	0	0	0	0	0	0	187
"CALR.CFTR"	"CALR"	"CFTR"	0	0	0	0	0	0	0	0	0	0	0	464	0	463
"CALR.ITGA3"	"CALR"	"ITGA3"	0	0	0	0	0	0	0	812	0	0	0	92	0	822
"CALR.CD9"	"CALR"	"CD9"	0	0	0	0	0	0	0	0	0	0	0	198	0	198
"CALR.CD74"	"CALR"	"CD74"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"CALR.CD4"	"CALR"	"CD4"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"CALR.SCTR"	"CALR"	"SCTR"	0	0	0	0	0	0	0	0	0	0	0	111	93	159
"CALR.CD79A"	"CALR"	"CD79A"	0	0	0	0	0	0	0	0	0	0	0	300	0	300
"CALR.TFR2"	"CALR"	"TFR2"	0	0	0	0	0	0	0	0	0	0	0	319	0	319
"CALR.FLT3"	"CALR"	"FLT3"	0	0	0	0	0	0	0	0	0	0	0	215	72	240
"CALR.LRP1"	"CALR"	"LRP1"	0	0	0	0	0	0	0	812	0	0	0	961	0	992
"CALR.CD93"	"CALR"	"CD93"	0	0	0	0	0	0	0	0	0	0	0	468	0	468
"CALR.CCR7"	"CALR"	"CCR7"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"CALR.CANX"	"CALR"	"CANX"	0	0	0	0	863	0	183	564	0	900	0	909	555	966
"CALR.TRAF2"	"CALR"	"TRAF2"	0	0	0	0	0	0	0	0	0	0	0	171	0	171
"CALR.SDC1"	"CALR"	"SDC1"	0	0	0	0	0	0	0	0	0	0	0	177	0	177
"CALR.NT5E"	"CALR"	"NT5E"	0	0	0	0	0	0	0	0	0	0	0	101	103	159
"CALR.CD63"	"CALR"	"CD63"	0	0	0	0	0	0	0	0	0	0	0	326	63	341
"CALR.HLA-F"	"CALR"	"HLA-F"	0	0	0	0	0	0	0	0	0	0	0	832	0	832
"CALR.TLR2"	"CALR"	"TLR2"	0	0	0	0	0	0	0	0	0	0	0	383	0	382
"CALR.ITGAV"	"CALR"	"ITGAV"	0	0	0	0	0	0	0	566	0	0	0	330	0	696
"CALR.SLC40A1"	"CALR"	"SLC40A1"	0	0	0	0	0	0	0	0	0	0	0	196	0	196
"CALR.SCARB1"	"CALR"	"SCARB1"	0	0	0	0	0	0	0	0	0	0	0	126	92	172
"CALR.PDGFRB"	"CALR"	"PDGFRB"	0	0	0	0	0	0	0	0	0	0	0	207	72	232
"CALR.VIPR2"	"CALR"	"VIPR2"	0	0	0	0	0	0	0	0	0	0	0	53	165	175
"CALR.ITGA2B"	"CALR"	"ITGA2B"	0	0	0	0	0	0	0	576	0	0	0	227	0	658
"CALR.SCARF1"	"CALR"	"SCARF1"	0	0	0	0	0	0	0	576	0	900	0	347	198	974
"CALR.APLP2"	"CALR"	"APLP2"	0	0	0	0	0	0	0	0	0	0	0	124	169	240
"CALR.CD81"	"CALR"	"CD81"	0	0	0	0	0	0	0	0	0	0	0	254	0	254
"CALR.TYRO3"	"CALR"	"TYRO3"	0	0	0	0	0	0	0	0	0	0	0	136	72	163
"CALR.LRP2"	"CALR"	"LRP2"	0	0	0	0	0	0	0	0	0	0	0	241	0	240
"CALR.KDR"	"CALR"	"KDR"	0	0	0	0	0	0	0	0	0	0	0	152	72	179
"CALR.CACNA1C"	"CALR"	"CACNA1C"	0	0	0	0	0	0	0	0	0	0	0	195	64	214
"CALR.LGR5"	"CALR"	"LGR5"	0	0	0	0	0	0	0	0	0	0	0	0	157	156
"CALR.ERBB3"	"CALR"	"ERBB3"	0	0	0	0	0	0	0	0	0	0	0	163	69	187
"CALR.IGF1R"	"CALR"	"IGF1R"	0	0	0	0	0	0	0	0	0	0	0	124	515	557
"CALR.ITGAX"	"CALR"	"ITGAX"	0	0	0	0	0	0	0	0	0	0	0	350	0	349
"CALR.CDH2"	"CALR"	"CDH2"	0	0	0	0	0	0	0	0	0	0	0	191	0	191
"CALR.ASGR1"	"CALR"	"ASGR1"	0	0	0	0	0	0	0	0	0	0	0	197	0	197
"CALR.ERBB2"	"CALR"	"ERBB2"	0	0	0	0	0	0	0	0	0	0	0	267	69	288
"CALR.EGFR"	"CALR"	"EGFR"	0	0	0	0	0	0	0	0	0	0	0	330	69	349
"CALR.NOTCH1"	"CALR"	"NOTCH1"	0	0	0	0	0	0	0	0	0	0	0	243	0	242
"CALR.FLT1"	"CALR"	"FLT1"	0	0	0	0	0	0	0	0	0	0	0	143	72	170
"CALR.CSF1R"	"CALR"	"CSF1R"	0	0	0	0	0	0	0	0	0	0	0	220	72	245
"CALR.KIT"	"CALR"	"KIT"	0	0	0	0	0	0	0	0	0	0	0	211	72	236
"CALR.AMFR"	"CALR"	"AMFR"	0	0	0	0	0	0	0	0	0	0	0	357	0	357
"CALR.ITGA5"	"CALR"	"ITGA5"	0	0	0	0	0	0	0	566	0	0	0	57	0	573
"CALR.NCSTN"	"CALR"	"NCSTN"	0	0	0	0	0	0	0	0	149	0	0	180	0	272
"CALR.MERTK"	"CALR"	"MERTK"	0	0	0	0	0	0	0	0	0	0	0	210	72	235
"CALR.ITGA2"	"CALR"	"ITGA2"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"CALR.TSHR"	"CALR"	"TSHR"	0	0	0	0	0	0	0	564	0	0	0	144	71	623
"CALR.RXFP2"	"CALR"	"RXFP2"	0	0	0	0	0	0	0	0	0	0	0	61	157	174
"CALR.AXL"	"CALR"	"AXL"	0	0	0	0	0	0	0	0	0	0	0	151	72	178
"CALR.MTNR1A"	"CALR"	"MTNR1A"	0	0	0	0	0	0	0	304	0	0	0	0	0	304
"CALR.RXFP1"	"CALR"	"RXFP1"	0	0	0	0	0	0	0	0	0	0	0	98	157	207
"CALR.ITGB1"	"CALR"	"ITGB1"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"CALR.LRP8"	"CALR"	"LRP8"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"CALR.INSR"	"CALR"	"INSR"	0	0	0	0	0	0	0	0	0	0	0	846	515	922
"CALR.CD36"	"CALR"	"CD36"	0	0	0	0	0	0	0	0	0	0	0	454	71	471
"CALR.OLR1"	"CALR"	"OLR1"	0	0	0	0	0	0	0	0	0	0	0	350	0	349
"CALR.CLEC4M"	"CALR"	"CLEC4M"	0	0	0	0	0	0	0	0	0	0	0	203	0	203
"GZMB.IL17RA"	"GZMB"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	227	0	226
"TIMP1.IL17RA"	"TIMP1"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"MMP2.IL17RA"	"MMP2"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	159	0	158
"TGFB1.IL17RA"	"TGFB1"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	302	0	302
"CSF3.IL17RA"	"CSF3"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	407	0	407
"CCL2.IL17RA"	"CCL2"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	812	0	812
"CXCL6.IL17RA"	"CXCL6"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	166	90	208
"IL23A.IL17RA"	"IL23A"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	360	0	360
"IFNG.IL17RA"	"IFNG"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	178	107	234
"IL12B.IL17RA"	"IL12B"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	80	136	171
"IL4.IL17RA"	"IL4"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	300	0	300
"IL5.IL17RA"	"IL5"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"TNFSF11.IL17RA"	"TNFSF11"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	209	0	209
"CD70.IL17RA"	"CD70"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	340	0	340
"CCL4.IL17RA"	"CCL4"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	206	0	206
"IL6.IL17RA"	"IL6"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	347	0	347
"IL17B.IL17RA"	"IL17B"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	609	0	609
"IL1B.IL17RA"	"IL1B"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	325	0	325
"IL21.IL17RA"	"IL21"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	280	0	280
"ICAM1.IL17RA"	"ICAM1"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	311	0	311
"IL9.IL17RA"	"IL9"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	158	0	157
"IFNA1.IL17RA"	"IFNA1"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	210	0	210
"LCN2.IL17RA"	"LCN2"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	290	0	290
"IL18.IL17RA"	"IL18"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	195	0	195
"CCL23.IL17RA"	"CCL23"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	198	0	198
"ALB.IL17RA"	"ALB"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"CXCL5.IL17RA"	"CXCL5"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	128	128	207
"CSF2.IL17RA"	"CSF2"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	284	0	284
"CCL11.IL17RA"	"CCL11"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	291	0	290
"IL12A.IL17RA"	"IL12A"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	90	133	177
"IL13.IL17RA"	"IL13"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"IL8.IL17RA"	"IL8"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	400	0	400
"HRAS.IL17RA"	"HRAS"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"CD34.IL17RA"	"CD34"	"IL17RA"	0	0	0	0	0	0	0	0	0	0	0	205	0	205
"TAC1.CFTR"	"TAC1"	"CFTR"	0	0	0	0	0	0	0	0	0	0	0	211	0	211
"TAC1.CD4"	"TAC1"	"CD4"	0	0	0	0	0	0	0	0	0	0	0	300	0	300
"TAC1.SCTR"	"TAC1"	"SCTR"	0	0	0	0	0	0	0	0	0	0	0	214	0	214
"TAC1.NGFR"	"TAC1"	"NGFR"	0	0	0	0	0	0	0	0	0	0	0	361	0	361
"TAC1.DRD4"	"TAC1"	"DRD4"	0	0	0	0	0	0	0	0	0	0	0	157	0	156
"TAC1.FAP"	"TAC1"	"FAP"	0	0	0	0	0	0	0	491	0	0	0	108	0	526
"TAC1.BDKRB1"	"TAC1"	"BDKRB1"	0	0	0	0	0	0	0	0	0	900	0	61	0	902
"TAC1.PROKR2"	"TAC1"	"PROKR2"	0	0	0	0	0	0	0	0	0	900	0	60	0	901
"TAC1.MLNR"	"TAC1"	"MLNR"	0	0	0	0	0	0	0	0	0	900	0	310	0	928
"TAC1.SLC17A7"	"TAC1"	"SLC17A7"	0	0	0	0	0	0	0	0	0	0	0	264	0	264
"TAC1.CD79A"	"TAC1"	"CD79A"	0	0	0	0	0	0	0	0	0	0	0	290	0	290
"TAC1.GNRHR"	"TAC1"	"GNRHR"	0	0	0	0	0	0	0	0	0	900	0	204	0	916
"TAC1.CLEC2B"	"TAC1"	"CLEC2B"	0	0	0	0	0	0	0	0	0	0	0	192	0	192
"TAC1.IL1R1"	"TAC1"	"IL1R1"	0	0	0	0	0	0	0	0	0	0	0	213	0	213
"TAC1.KISS1R"	"TAC1"	"KISS1R"	0	0	0	0	0	0	0	0	0	900	0	126	0	908
"TAC1.OPRD1"	"TAC1"	"OPRD1"	0	0	0	0	0	0	0	0	0	0	0	195	0	195
"TAC1.SELL"	"TAC1"	"SELL"	0	0	0	0	0	0	0	0	0	0	0	358	0	358
"TAC1.GHSR"	"TAC1"	"GHSR"	0	0	0	0	0	0	0	0	0	900	0	343	0	931
"TAC1.F2RL3"	"TAC1"	"F2RL3"	0	0	0	0	0	0	0	0	0	900	0	46	0	900
"TAC1.MCHR1"	"TAC1"	"MCHR1"	0	0	0	0	0	0	0	0	0	900	0	71	0	903
"TAC1.GALR3"	"TAC1"	"GALR3"	0	0	0	0	0	0	0	0	0	0	0	182	127	255
"TAC1.RAMP1"	"TAC1"	"RAMP1"	0	0	0	0	0	0	0	0	0	0	0	329	0	329
"TAC1.CLEC10A"	"TAC1"	"CLEC10A"	0	0	0	0	0	0	0	0	0	0	0	191	0	191
"TAC1.SSTR4"	"TAC1"	"SSTR4"	0	0	0	0	0	0	0	0	0	0	0	138	64	158
"TAC1.NMUR2"	"TAC1"	"NMUR2"	0	0	0	0	0	0	0	0	0	900	0	100	0	906
"TAC1.CHRM3"	"TAC1"	"CHRM3"	0	0	0	0	0	0	0	0	0	900	0	359	0	933
"TAC1.NMBR"	"TAC1"	"NMBR"	0	0	0	0	0	0	0	0	0	900	0	148	0	911
"TAC1.GUCY2C"	"TAC1"	"GUCY2C"	0	0	0	0	0	0	0	0	0	0	0	0	589	589
"TAC1.VIPR2"	"TAC1"	"VIPR2"	0	0	0	0	0	0	0	0	0	0	0	350	0	349
"TAC1.GRIN2D"	"TAC1"	"GRIN2D"	0	0	0	0	0	0	0	0	0	0	0	180	0	179
"TAC1.APLP2"	"TAC1"	"APLP2"	0	0	0	0	0	0	0	0	0	0	0	201	0	201
"TAC1.NPR3"	"TAC1"	"NPR3"	0	0	0	0	0	0	0	0	0	0	0	91	146	190
"TAC1.OPRK1"	"TAC1"	"OPRK1"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"TAC1.SSTR1"	"TAC1"	"SSTR1"	0	0	0	0	0	0	0	0	0	0	0	125	113	190
"TAC1.AGTR1"	"TAC1"	"AGTR1"	0	0	0	0	0	0	0	0	0	900	0	216	0	918
"TAC1.EGFR"	"TAC1"	"EGFR"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"TAC1.HTR2C"	"TAC1"	"HTR2C"	0	0	0	0	0	0	0	0	0	0	0	412	0	412
"TAC1.NTRK2"	"TAC1"	"NTRK2"	0	0	0	0	0	0	0	0	0	0	0	407	0	407
"TAC1.NOTCH1"	"TAC1"	"NOTCH1"	0	0	0	0	0	0	0	0	0	0	0	159	0	158
"TAC1.NPFFR1"	"TAC1"	"NPFFR1"	0	0	0	0	0	0	0	0	0	900	0	47	0	900
"TAC1.MCHR2"	"TAC1"	"MCHR2"	0	0	0	0	0	0	0	0	0	900	0	46	0	900
"TAC1.EPHA4"	"TAC1"	"EPHA4"	0	0	0	0	0	0	0	0	0	0	0	197	0	197
"TAC1.GRM1"	"TAC1"	"GRM1"	0	0	0	0	0	0	0	0	0	900	0	356	0	932
"TAC1.KIT"	"TAC1"	"KIT"	0	0	0	0	0	0	0	0	0	0	0	266	0	266
"TAC1.HTR6"	"TAC1"	"HTR6"	0	0	0	0	0	0	0	0	0	0	0	282	0	282
"TAC1.PTGIR"	"TAC1"	"PTGIR"	0	0	0	0	0	0	0	0	0	0	0	399	0	398
"TAC1.CCR5"	"TAC1"	"CCR5"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"TAC1.SSTR5"	"TAC1"	"SSTR5"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"TAC1.CCKAR"	"TAC1"	"CCKAR"	0	0	0	0	0	0	0	0	0	900	0	472	0	944
"TAC1.ITGA2"	"TAC1"	"ITGA2"	0	0	0	0	0	0	0	0	0	0	0	760	0	760
"TAC1.F2RL2"	"TAC1"	"F2RL2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"TAC1.F2RL1"	"TAC1"	"F2RL1"	0	0	0	0	0	0	0	0	0	900	0	478	0	945
"TAC1.ASIC3"	"TAC1"	"ASIC3"	0	0	0	0	0	0	0	0	0	0	0	308	0	307
"TAC1.SLC18A2"	"TAC1"	"SLC18A2"	0	0	0	0	0	0	0	0	0	0	0	101	149	202
"TAC1.AVPR1A"	"TAC1"	"AVPR1A"	0	0	0	0	0	0	0	0	0	900	0	116	81	911
"TAC1.GALR1"	"TAC1"	"GALR1"	0	0	0	0	0	0	0	0	0	0	0	330	158	411
"TAC1.MC4R"	"TAC1"	"MC4R"	0	0	0	0	0	0	0	0	0	0	0	191	0	191
"TAC1.TACR3"	"TAC1"	"TACR3"	0	0	0	0	0	0	0	812	0	900	0	581	137	992
"TAC1.ITGB1"	"TAC1"	"ITGB1"	0	0	0	0	0	0	0	0	0	0	0	214	0	214
"TAC1.TACR1"	"TAC1"	"TACR1"	0	0	0	0	0	0	0	901	0	900	0	974	0	999
"TAC1.NTSR2"	"TAC1"	"NTSR2"	0	0	0	0	0	0	0	0	0	900	0	151	0	911
"TAC1.PROKR1"	"TAC1"	"PROKR1"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"TAC1.ADRB2"	"TAC1"	"ADRB2"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"TAC1.NMUR1"	"TAC1"	"NMUR1"	0	0	0	0	0	0	0	0	0	900	0	70	0	903
"TAC1.GRM5"	"TAC1"	"GRM5"	0	0	0	0	0	0	0	0	0	900	0	357	0	932
"TAC1.CHRM1"	"TAC1"	"CHRM1"	0	0	0	0	0	0	0	0	0	900	0	228	0	919
"TAC1.P2RY12"	"TAC1"	"P2RY12"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"TAC1.BDKRB2"	"TAC1"	"BDKRB2"	0	0	0	0	0	0	0	0	0	900	0	243	0	921
"TAC1.NPFFR2"	"TAC1"	"NPFFR2"	0	0	0	0	0	0	0	0	0	900	0	46	0	900
"TAC1.ADORA1"	"TAC1"	"ADORA1"	0	0	0	0	0	0	0	0	0	0	0	361	0	361
"TAC1.TRHR"	"TAC1"	"TRHR"	0	0	0	0	0	0	0	0	0	900	0	326	0	929
"TAC1.XCR1"	"TAC1"	"XCR1"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"TAC1.EDNRA"	"TAC1"	"EDNRA"	0	0	0	0	0	0	0	0	0	900	0	453	0	942
"CX3CL1.F2R"	"CX3CL1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	329	0	329
"DCN.F2R"	"DCN"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	287	0	286
"UTS2.F2R"	"UTS2"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	80	0	904
"THPO.F2R"	"THPO"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	361	0	361
"GZMB.F2R"	"GZMB"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	213	0	213
"OXT.F2R"	"OXT"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	159	0	912
"F9.F2R"	"F9"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	407	0	407
"TIMP1.F2R"	"TIMP1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	381	0	381
"MMP2.F2R"	"MMP2"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	500	0	499
"PLAT.F2R"	"PLAT"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	211	0	211
"TGFB1.F2R"	"TGFB1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	302	0	302
"SERPINE1.F2R"	"SERPINE1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	535	0	535
"VIM.F2R"	"VIM"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	135	71	162
"CCL2.F2R"	"CCL2"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	458	626	788
"VTN.F2R"	"VTN"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	505	0	505
"IL2.F2R"	"IL2"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	243	0	242
"SELPLG.F2R"	"SELPLG"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	192	0	192
"IFNG.F2R"	"IFNG"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"HBEGF.F2R"	"HBEGF"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	346	0	345
"IL4.F2R"	"IL4"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	206	0	206
"TFPI.F2R"	"TFPI"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	507	0	507
"PROC.F2R"	"PROC"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	700	0	700
"GHRH.F2R"	"GHRH"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"NPY.F2R"	"NPY"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	168	0	167
"PI3.F2R"	"PI3"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	243	0	242
"EREG.F2R"	"EREG"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	354	0	354
"VASP.F2R"	"VASP"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	471	0	471
"GNRH2.F2R"	"GNRH2"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	89	0	905
"INS.F2R"	"INS"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	413	0	412
"APOE.F2R"	"APOE"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	326	0	325
"JAG1.F2R"	"JAG1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"NTS.F2R"	"NTS"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	151	0	911
"GRP.F2R"	"GRP"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	846	0	983
"ANXA1.F2R"	"ANXA1"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	101	90	911
"IL6.F2R"	"IL6"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	459	0	459
"MMP7.F2R"	"MMP7"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	203	0	203
"MMP13.F2R"	"MMP13"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	208	99	255
"THBS1.F2R"	"THBS1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	344	0	343
"ADAM10.F2R"	"ADAM10"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"VWF.F2R"	"VWF"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	704	0	704
"CDH1.F2R"	"CDH1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	850	0	850
"TIMP2.F2R"	"TIMP2"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	284	0	284
"IL1B.F2R"	"IL1B"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	235	0	235
"NID1.F2R"	"NID1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	206	0	206
"NMU.F2R"	"NMU"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	41	0	900
"AREG.F2R"	"AREG"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	159	0	158
"FGF2.F2R"	"FGF2"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	325	0	325
"ICAM1.F2R"	"ICAM1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	889	0	889
"KNG1.F2R"	"KNG1"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	561	0	954
"TIMP3.F2R"	"TIMP3"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	235	0	235
"NPFF.F2R"	"NPFF"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"PROK1.F2R"	"PROK1"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	143	0	910
"REN.F2R"	"REN"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	191	0	191
"GNRH1.F2R"	"GNRH1"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	112	0	907
"ADM.F2R"	"ADM"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	182	0	181
"SERPING1.F2R"	"SERPING1"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	107	90	152
"PTH.F2R"	"PTH"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	201	0	201
"APP.F2R"	"APP"	"F2R"	0	0	0	0	0	0	0	0	0	900	0	66	0	902
"SST.F2R"	"SST"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	206	0	206
